date,increase_cnt,decrease_cnt,increase_rate
2010-11-15,1606,290,5.537931034482758
2010-11-16,301,1593,0.18895166352793472
2010-11-17,232,1674,0.13859020310633213
2010-11-18,1577,332,4.75
2010-11-19,1712,202,8.475247524752476
2010-11-22,1338,568,2.3556338028169015
2010-11-23,548,1363,0.4020542920029347
2010-11-24,1818,101,18.0
2010-11-25,1217,698,1.7435530085959885
2010-11-26,697,1210,0.5760330578512397
2010-11-29,1021,886,1.152370203160271
2010-11-30,255,1660,0.1536144578313253
2010-12-01,954,971,0.9824922760041195
2010-12-02,1195,723,1.65283540802213
2010-12-03,636,1271,0.5003933910306845
2010-12-06,416,1485,0.2801346801346801
2010-12-07,1544,388,3.979381443298969
2010-12-08,615,1309,0.4698242933537051
2010-12-09,291,1637,0.1777642028100183
2010-12-10,1638,288,5.6875
2010-12-13,1902,19,100.10526315789474
2010-12-14,1461,482,3.0311203319502074
2010-12-15,654,1258,0.519872813990461
2010-12-16,878,1043,0.8418024928092043
2010-12-17,1020,903,1.1295681063122924
2010-12-20,454,1474,0.30800542740841247
2010-12-21,1462,472,3.097457627118644
2010-12-22,500,1428,0.35014005602240894
2010-12-23,248,1685,0.14718100890207717
2010-12-24,359,1577,0.22764743183259353
2010-12-27,153,1765,0.086685552407932
2010-12-28,351,1586,0.22131147540983606
2010-12-29,1694,238,7.117647058823529
2010-12-30,919,1009,0.910802775024777
2010-12-31,1852,102,18.15686274509804
2011-01-04,1701,267,6.370786516853933
2011-01-05,928,1028,0.9027237354085603
2011-01-06,738,1220,0.6049180327868853
2011-01-07,825,1137,0.7255936675461742
2011-01-10,212,1751,0.12107367218732153
2011-01-11,722,1251,0.5771382893685052
2011-01-12,1356,610,2.222950819672131
2011-01-13,820,1153,0.7111882046834345
2011-01-14,299,1673,0.17872086072922894
2011-01-17,124,1846,0.06717226435536294
2011-01-18,1216,757,1.606340819022457
2011-01-19,1932,48,40.25
2011-01-20,149,1820,0.08186813186813187
2011-01-21,1426,547,2.606946983546618
2011-01-24,391,1574,0.24841168996188057
2011-01-25,557,1427,0.3903293622985284
2011-01-26,1829,146,12.527397260273972
2011-01-27,1709,268,6.376865671641791
2011-01-28,1442,541,2.66543438077634
2011-01-31,1619,361,4.484764542936288
2011-02-01,975,1039,0.9384023099133783
2011-02-09,664,1346,0.4933135215453195
2011-02-10,1936,69,28.057971014492754
2011-02-11,1436,554,2.592057761732852
2011-02-14,1824,165,11.054545454545455
2011-02-15,749,1243,0.6025744167337088
2011-02-16,1768,221,8.0
2011-02-17,1006,999,1.007007007007007
2011-02-18,556,1430,0.3888111888111888
2011-02-21,1827,165,11.072727272727272
2011-02-22,235,1762,0.1333711691259932
2011-02-23,1557,443,3.514672686230248
2011-02-24,1307,704,1.8565340909090908
2011-02-25,921,1073,0.8583410997204101
2011-02-28,1626,363,4.479338842975206
2011-03-01,1126,885,1.272316384180791
2011-03-02,771,1246,0.6187800963081862
2011-03-03,389,1632,0.23835784313725492
2011-03-04,1718,301,5.707641196013289
2011-03-07,1579,428,3.689252336448598
2011-03-08,1162,856,1.3574766355140186
2011-03-09,927,1094,0.8473491773308958
2011-03-10,698,1321,0.5283875851627555
2011-03-11,753,1261,0.5971451229183188
2011-03-14,1345,663,2.028657616892911
2011-03-15,467,1548,0.3016795865633075
2011-03-16,1577,439,3.592255125284738
2011-03-17,342,1679,0.20369267421083978
2011-03-18,1427,567,2.5167548500881836
2011-03-21,773,1227,0.6299918500407498
2011-03-22,910,1104,0.8242753623188406
2011-03-23,1712,310,5.52258064516129
2011-03-24,956,1077,0.8876508820798514
2011-03-25,1302,711,1.8312236286919832
2011-03-28,825,1175,0.7021276595744681
2011-03-29,470,1554,0.30244530244530243
2011-03-30,626,1397,0.44810307802433785
2011-03-31,666,1353,0.49223946784922396
2011-04-01,1679,343,4.895043731778426
2011-04-06,950,1056,0.8996212121212122
2011-04-07,1333,685,1.945985401459854
2011-04-08,1504,471,3.1932059447983017
2011-04-11,571,1455,0.3924398625429553
2011-04-12,936,1074,0.8715083798882681
2011-04-13,1601,430,3.7232558139534886
2011-04-14,733,1307,0.5608263198163733
2011-04-15,863,1110,0.7774774774774775
2011-04-18,1021,969,1.0536635706914346
2011-04-19,580,1423,0.4075895994378074
2011-04-20,1329,660,2.0136363636363637
2011-04-21,1257,753,1.6693227091633467
2011-04-22,693,1281,0.5409836065573771
2011-04-25,363,1655,0.21933534743202418
2011-04-26,477,1549,0.3079406068431246
2011-04-27,535,1493,0.3583389149363697
2011-04-28,151,1865,0.08096514745308311
2011-04-29,1703,319,5.338557993730408
2011-05-03,1753,301,5.823920265780731
2011-05-04,253,1793,0.1411042944785276
2011-05-05,1306,727,1.796423658872077
2011-05-06,1237,773,1.6002587322121604
2011-05-09,1482,540,2.7444444444444445
2011-05-10,1290,703,1.8349928876244666
2011-05-11,1052,993,1.0594159113796575
2011-05-12,367,1665,0.22042042042042043
2011-05-13,1425,586,2.431740614334471
2011-05-16,884,1140,0.775438596491228
2011-05-17,890,1149,0.7745865970409052
2011-05-18,1285,699,1.838340486409156
2011-05-19,613,1432,0.42807262569832405
2011-05-20,674,1306,0.5160796324655437
2011-05-23,111,1941,0.0571870170015456
2011-05-24,1075,1002,1.0728542914171657
2011-05-25,392,1667,0.23515296940611877
2011-05-26,577,1479,0.3901284651791751
2011-05-27,278,1771,0.15697346132128742
2011-05-30,509,1550,0.32838709677419353
2011-05-31,1919,157,12.222929936305732
2011-06-01,1633,451,3.620842572062084
2011-06-02,357,1729,0.20647773279352227
2011-06-03,1921,161,11.93167701863354
2011-06-07,1563,520,3.0057692307692307
2011-06-08,1097,970,1.1309278350515464
2011-06-09,195,1885,0.10344827586206896
2011-06-10,1044,1024,1.01953125
2011-06-13,845,1243,0.6798069187449718
2011-06-14,1886,215,8.772093023255813
2011-06-15,409,1680,0.24345238095238095
2011-06-16,201,1885,0.10663129973474801
2011-06-17,340,1753,0.1939532230462065
2011-06-20,552,1524,0.36220472440944884
2011-06-21,1826,262,6.969465648854962
2011-06-22,781,1330,0.587218045112782
2011-06-23,1980,119,16.638655462184875
2011-06-24,2007,73,27.493150684931507
2011-06-27,1711,381,4.490813648293964
2011-06-28,1004,1085,0.9253456221198156
2011-06-29,348,1718,0.20256111757857975
2011-06-30,1874,194,9.65979381443299
2011-07-01,1268,839,1.5113230035756853
2011-07-04,2068,32,64.625
2011-07-05,1308,800,1.635
2011-07-06,1092,1027,1.0632911392405062
2011-07-07,925,1193,0.7753562447611064
2011-07-08,840,1283,0.6547155105222136
2011-07-11,1444,668,2.161676646706587
2011-07-12,339,1789,0.18949133594186696
2011-07-13,2062,64,32.21875
2011-07-14,1555,576,2.6996527777777777
2011-07-15,1326,795,1.6679245283018869
2011-07-18,935,1178,0.7937181663837012
2011-07-19,436,1700,0.2564705882352941
2011-07-20,1077,1045,1.0306220095693779
2011-07-21,403,1719,0.2344386271087842
2011-07-22,1317,810,1.625925925925926
2011-07-25,93,2034,0.045722713864306784
2011-07-26,1352,788,1.715736040609137
2011-07-27,1928,196,9.83673469387755
2011-07-28,750,1384,0.541907514450867
2011-07-29,576,1547,0.37233354880413705
2011-08-01,1424,701,2.0313837375178316
2011-08-02,700,1437,0.4871259568545581
2011-08-03,1158,977,1.1852610030706243
2011-08-04,1263,882,1.4319727891156462
2011-08-05,264,1862,0.14178302900107412
2011-08-08,118,2008,0.05876494023904383
2011-08-09,745,1407,0.5294953802416489
2011-08-10,1866,284,6.570422535211268
2011-08-11,1966,187,10.51336898395722
2011-08-12,1670,467,3.576017130620985
2011-08-15,1898,248,7.653225806451613
2011-08-16,542,1607,0.3372744243932794
2011-08-17,815,1329,0.6132430398796087
2011-08-18,263,1879,0.13996806812134113
2011-08-19,560,1584,0.35353535353535354
2011-08-22,861,1288,0.6684782608695652
2011-08-23,2020,138,14.63768115942029
2011-08-24,850,1306,0.6508422664624809
2011-08-25,1908,248,7.693548387096774
2011-08-26,1200,957,1.2539184952978057
2011-08-29,614,1548,0.39664082687338503
2011-08-30,427,1740,0.2454022988505747
2011-08-31,721,1433,0.5031402651779484
2011-09-01,633,1534,0.41264667535853977
2011-09-02,389,1762,0.22077185017026107
2011-09-05,192,1956,0.09815950920245399
2011-09-06,685,1458,0.46982167352537724
2011-09-07,2121,45,47.13333333333333
2011-09-08,369,1776,0.20777027027027026
2011-09-09,748,1400,0.5342857142857143
2011-09-13,339,1817,0.18657127132636214
2011-09-14,1860,303,6.138613861386139
2011-09-15,980,1165,0.8412017167381974
2011-09-16,886,1253,0.7071029529130087
2011-09-19,203,1964,0.10336048879837068
2011-09-20,1498,677,2.212703101920236
2011-09-21,2173,16,135.8125
2011-09-22,120,2060,0.05825242718446602
2011-09-23,588,1593,0.3691148775894539
2011-09-26,263,1907,0.13791295228106976
2011-09-27,1492,689,2.165457184325109
2011-09-28,264,1922,0.13735691987513007
2011-09-29,154,2019,0.07627538385339278
2011-09-30,999,1176,0.8494897959183674
2011-10-10,770,1392,0.5531609195402298
2011-10-11,1078,1106,0.9746835443037974
2011-10-12,2168,19,114.10526315789474
2011-10-13,1888,299,6.31438127090301
2011-10-14,614,1555,0.3948553054662379
2011-10-17,1202,962,1.2494802494802495
2011-10-18,141,2031,0.06942392909896603
2011-10-19,788,1402,0.5620542082738944
2011-10-20,168,2028,0.08284023668639054
2011-10-21,372,1823,0.204059243006034
2011-10-24,1898,308,6.162337662337662
2011-10-25,2158,39,55.333333333333336
2011-10-26,1539,652,2.3604294478527605
2011-10-27,1016,1173,0.86615515771526
2011-10-28,2106,89,23.662921348314608
2011-10-31,1339,854,1.5679156908665106
2011-11-01,949,1258,0.7543720190779014
2011-11-02,1969,234,8.414529914529915
2011-11-03,1314,891,1.4747474747474747
2011-11-04,1550,652,2.3773006134969323
2011-11-07,752,1436,0.5236768802228412
2011-11-08,430,1760,0.24431818181818182
2011-11-09,1952,236,8.271186440677965
2011-11-10,471,1710,0.2754385964912281
2011-11-11,960,1212,0.7920792079207921
2011-11-14,2139,35,61.114285714285714
2011-11-15,1336,832,1.6057692307692308
2011-11-16,143,2057,0.06951871657754011
2011-11-17,1007,1193,0.8440905280804694
2011-11-18,154,2032,0.07578740157480315
2011-11-21,1202,991,1.2129162462159435
2011-11-22,869,1332,0.6524024024024024
2011-11-23,643,1566,0.4106002554278416
2011-11-24,846,1360,0.6220588235294118
2011-11-25,544,1666,0.32653061224489793
2011-11-28,1030,1162,0.8864027538726333
2011-11-29,1950,256,7.6171875
2011-11-30,83,2115,0.039243498817966904
2011-12-01,2078,127,16.362204724409448
2011-12-02,290,1921,0.15096304008328995
2011-12-05,145,2062,0.07032007759456838
2011-12-06,1274,941,1.3538788522848033
2011-12-07,1313,903,1.4540420819490587
2011-12-08,1029,1187,0.8668913226621735
2011-12-09,461,1751,0.2632781267846945
2011-12-12,382,1835,0.20817438692098092
2011-12-13,142,2083,0.06817090734517522
2011-12-14,302,1923,0.15704628185127406
2011-12-15,278,1930,0.14404145077720207
2011-12-16,2058,144,14.291666666666666
2011-12-19,1018,1189,0.8561816652649286
2011-12-20,800,1411,0.5669737774627923
2011-12-21,155,2053,0.0754992693619094
2011-12-22,488,1723,0.2832269297736506
2011-12-23,1655,557,2.971274685816876
2011-12-26,598,1599,0.37398373983739835
2011-12-27,149,2071,0.07194591984548528
2011-12-28,738,1460,0.5054794520547945
2011-12-29,977,1220,0.8008196721311476
2011-12-30,2078,132,15.742424242424242
2012-01-04,191,2035,0.09385749385749385
2012-01-05,132,2086,0.06327900287631831
2012-01-06,1445,790,1.8291139240506329
2012-01-09,2203,25,88.12
2012-01-10,2221,17,130.64705882352942
2012-01-11,977,1260,0.7753968253968254
2012-01-12,791,1432,0.5523743016759777
2012-01-13,108,2109,0.051209103840682786
2012-01-16,103,2076,0.049614643545279384
2012-01-17,2222,8,277.75
2012-01-18,232,2010,0.1154228855721393
2012-01-19,1733,515,3.3650485436893205
2012-01-20,1887,352,5.360795454545454
2012-01-30,754,1490,0.5060402684563758
2012-01-31,1045,1195,0.8744769874476988
2012-02-01,623,1622,0.3840937114673243
2012-02-02,2148,90,23.866666666666667
2012-02-03,2023,203,9.96551724137931
2012-02-06,1524,709,2.14950634696756
2012-02-07,241,1989,0.12116641528406234
2012-02-08,2202,20,110.1
2012-02-09,1509,721,2.0929264909847434
2012-02-10,1344,887,1.5152198421645997
2012-02-13,1748,497,3.517102615694165
2012-02-14,951,1293,0.7354988399071926
2012-02-15,2112,126,16.761904761904763
2012-02-16,842,1401,0.6009992862241256
2012-02-17,663,1577,0.4204185161699429
2012-02-20,1063,1172,0.9069965870307167
2012-02-21,1907,341,5.592375366568915
2012-02-22,2167,80,27.0875
2012-02-23,1067,1176,0.907312925170068
2012-02-24,1861,380,4.897368421052631
2012-02-27,928,1306,0.7105666156202144
2012-02-28,675,1563,0.43186180422264875
2012-02-29,372,1873,0.198611852642819
2012-03-01,1519,735,2.066666666666667
2012-03-02,2181,66,33.04545454545455
2012-03-05,1014,1231,0.8237205523964257
2012-03-06,548,1697,0.3229228049499116
2012-03-07,697,1551,0.44938749194068345
2012-03-08,2038,216,9.435185185185185
2012-03-09,1965,267,7.359550561797753
2012-03-12,1311,934,1.4036402569593147
2012-03-13,1698,557,3.0484739676840213
2012-03-14,115,2147,0.053563111318118306
2012-03-15,609,1636,0.37224938875305624
2012-03-16,2132,107,19.925233644859812
2012-03-19,1823,433,4.210161662817552
2012-03-20,210,2032,0.10334645669291338
2012-03-21,1174,1072,1.0951492537313432
2012-03-22,919,1340,0.685820895522388
2012-03-23,277,1971,0.14053779807204464
2012-03-26,952,1298,0.7334360554699538
2012-03-27,936,1328,0.7048192771084337
2012-03-28,75,2183,0.03435639028859368
2012-03-29,366,1895,0.19313984168865436
2012-03-30,940,1301,0.722521137586472
2012-04-05,2197,53,41.45283018867924
2012-04-06,1460,781,1.8693982074263764
2012-04-09,489,1764,0.27721088435374147
2012-04-10,1760,483,3.6438923395445135
2012-04-11,1207,1059,1.1397544853635506
2012-04-12,2109,138,15.282608695652174
2012-04-13,1534,720,2.1305555555555555
2012-04-16,1002,1245,0.8048192771084337
2012-04-17,410,1834,0.22355507088331517
2012-04-18,2114,109,19.394495412844037
2012-04-19,926,1301,0.7117601844734819
2012-04-20,1574,595,2.645378151260504
2012-04-23,450,1771,0.2540937323546019
2012-04-24,625,1641,0.3808653260207191
2012-04-25,1688,559,3.0196779964221823
2012-04-26,837,1398,0.5987124463519313
2012-04-27,845,1369,0.6172388604821037
2012-05-02,1813,454,3.9933920704845813
2012-05-03,1298,969,1.3395252837977296
2012-05-04,1625,651,2.49615975422427
2012-05-07,1463,807,1.8128872366790583
2012-05-08,1040,1199,0.8673894912427023
2012-05-09,354,1913,0.18504966021955044
2012-05-10,1316,916,1.4366812227074235
2012-05-11,661,1569,0.4212874442319949
2012-05-14,837,1439,0.5816539263377345
2012-05-15,853,1396,0.6110315186246418
2012-05-16,387,1845,0.2097560975609756
2012-05-17,1984,278,7.136690647482014
2012-05-18,384,1819,0.21110500274876307
2012-05-21,970,1301,0.7455803228285934
2012-05-22,2022,252,8.023809523809524
2012-05-23,753,1533,0.4911937377690802
2012-05-24,626,1674,0.3739545997610514
2012-05-25,441,1811,0.2435118718939812
2012-05-28,1709,587,2.9114139693356047
2012-05-29,2031,257,7.902723735408561
2012-05-30,1168,1130,1.033628318584071
2012-05-31,1178,1125,1.047111111111111
2012-06-01,895,1418,0.6311706629055007
2012-06-04,130,2180,0.05963302752293578
2012-06-05,1007,1306,0.7710566615620215
2012-06-06,826,1473,0.5607603530210454
2012-06-07,657,1660,0.3957831325301205
2012-06-08,864,1428,0.6050420168067226
2012-06-11,2129,185,11.508108108108107
2012-06-12,680,1647,0.41287188828172433
2012-06-13,2227,119,18.714285714285715
2012-06-14,606,1735,0.34927953890489916
2012-06-15,1177,1132,1.0397526501766785
2012-06-18,1892,418,4.526315789473684
2012-06-19,615,1723,0.3569355774811376
2012-06-20,982,1340,0.7328358208955223
2012-06-21,390,1929,0.20217729393468117
2012-06-25,211,2088,0.1010536398467433
2012-06-26,1171,1148,1.0200348432055748
2012-06-27,762,1566,0.48659003831417624
2012-06-28,427,1867,0.22870915907873593
2012-06-29,1891,409,4.623471882640587
2012-07-02,1796,554,3.2418772563176894
2012-07-03,1249,1110,1.1252252252252253
2012-07-04,789,1562,0.5051216389244558
2012-07-05,290,2057,0.14098201263976665
2012-07-06,2037,310,6.570967741935484
2012-07-09,253,2109,0.11996206733048838
2012-07-10,663,1701,0.3897707231040564
2012-07-11,1699,670,2.535820895522388
2012-07-12,1943,425,4.5717647058823525
2012-07-13,589,1781,0.33071308253790005
2012-07-16,139,2227,0.06241580601706331
2012-07-17,1769,601,2.9434276206322796
2012-07-18,1645,722,2.278393351800554
2012-07-19,1875,491,3.8187372708757636
2012-07-20,651,1716,0.3793706293706294
2012-07-23,575,1791,0.3210496929089894
2012-07-24,1745,621,2.8099838969404187
2012-07-25,629,1744,0.3606651376146789
2012-07-26,530,1849,0.2866414277988102
2012-07-27,938,1439,0.6518415566365532
2012-07-30,327,2051,0.15943442223305704
2012-07-31,471,1911,0.24646781789638933
2012-08-01,2145,240,8.9375
2012-08-02,671,1709,0.3926272674078408
2012-08-03,2255,133,16.954887218045112
2012-08-06,2316,66,35.09090909090909
2012-08-07,1724,659,2.61608497723824
2012-08-08,796,1590,0.5006289308176101
2012-08-09,2038,349,5.839541547277937
2012-08-10,850,1539,0.5523066926575698
2012-08-13,261,2126,0.12276575729068674
2012-08-14,1737,649,2.6764252696456086
2012-08-15,462,1928,0.23962655601659752
2012-08-16,654,1736,0.37672811059907835
2012-08-17,1266,1127,1.1233362910381544
2012-08-20,1245,1145,1.0873362445414847
2012-08-21,2142,246,8.707317073170731
2012-08-22,667,1719,0.38801628853984876
2012-08-23,1705,677,2.518463810930576
2012-08-24,260,2127,0.1222378937470616
2012-08-27,319,2059,0.15492957746478872
2012-08-28,1752,624,2.8076923076923075
2012-08-29,818,1565,0.5226837060702876
2012-08-30,463,1921,0.24102030192608018
2012-08-31,1439,944,1.5243644067796611
2012-09-03,2163,223,9.699551569506726
2012-09-04,542,1853,0.29249865083648136
2012-09-05,1576,824,1.912621359223301
2012-09-06,1974,425,4.644705882352941
2012-09-07,2357,40,58.925
2012-09-10,1674,724,2.3121546961325965
2012-09-11,791,1606,0.4925280199252802
2012-09-12,1539,864,1.78125
2012-09-13,336,2069,0.1623972933784437
2012-09-14,1204,1192,1.0100671140939597
2012-09-17,120,2278,0.05267778753292362
2012-09-18,899,1502,0.5985352862849534
2012-09-19,1876,524,3.5801526717557253
2012-09-20,103,2298,0.044821583986074845
2012-09-21,714,1692,0.4219858156028369
2012-09-24,1560,839,1.859356376638856
2012-09-25,544,1854,0.29341963322545844
2012-09-26,153,2243,0.06821221578243424
2012-09-27,2317,86,26.941860465116278
2012-09-28,2272,130,17.476923076923075
2012-10-08,873,1525,0.5724590163934427
2012-10-09,2383,19,125.42105263157895
2012-10-10,1864,541,3.44547134935305
2012-10-11,270,2136,0.12640449438202248
2012-10-12,1027,1379,0.7447425670775925
2012-10-15,652,1749,0.3727844482561464
2012-10-16,1310,1095,1.1963470319634704
2012-10-17,1337,1070,1.249532710280374
2012-10-18,2258,151,14.95364238410596
2012-10-19,904,1510,0.5986754966887418
2012-10-22,1470,943,1.5588547189819724
2012-10-23,446,1971,0.22628107559614408
2012-10-24,944,1470,0.6421768707482993
2012-10-25,542,1871,0.2896846606092998
2012-10-26,289,2128,0.13580827067669174
2012-10-29,1001,1416,0.7069209039548022
2012-10-30,1300,1116,1.1648745519713262
2012-10-31,1451,964,1.5051867219917012
2012-11-01,2296,120,19.133333333333333
2012-11-02,1466,953,1.5383001049317944
2012-11-05,864,1551,0.5570599613152805
2012-11-06,555,1860,0.29838709677419356
2012-11-07,1007,1408,0.7151988636363636
2012-11-08,159,2260,0.07035398230088495
2012-11-09,981,1438,0.6821974965229486
2012-11-12,1812,604,3.0
2012-11-13,241,2178,0.11065197428833792
